alguém.,Portuguese
Este provérbio refere-se á situação de jovens mulheres que em geral suscitam,Portuguese
rivalidades da parte de vários pretendentes especialmente no momento preciso,Portuguese
"em que são escolhidas por verdadeiros amantes que, assim, as incitam a brotarem",Portuguese
"como lindas flores, dos seus botões.",Portuguese
"«Um pedaço de incenso pode ser grande como o joelho, mas, se não for queima-",Portuguese
"do, não exala perfume» (prov. Malaio — R. Sha).",Portuguese
La plante dinsussu-nsusu ne répand son parfum que si elle est secouée par,Portuguese
quelqu'un.,Portuguese
"Cet adage se réfêre à la situation des jeunes femmes qui, en général, ne suscitent",Portuguese
des rivalités de la part de plusieurs prétendants qu'au moment précis oú elles sont,Portuguese
"fiancées par des amants sincêres qui les incitent ainsi à s'éclore, comme de jolies",Portuguese
"fleurs, de leurs bourgeons.",Portuguese
"«Un morceau d'encens peut être aussi gros que le genou, mais, s'il n'est pas",Portuguese
"brúlé, il n'exhale pas son parfum» (Prov. Malais — R. Sha).",Portuguese
"The dinsusu-nsusu plant, cannot expand its flavour if it is not shaken by",Portuguese
someone.,Portuguese
"This saying refers to the situation of young women who, in general, arouse rival-",Portuguese
"ries from various suitors, especially in the moment they are engaged to sincere",Portuguese
"lovers, who then incite them to bloom as nice flowers from their buds.",Portuguese
48,Portuguese
"«May it be as big as the knee, a piece of incense cannot exhale its scent if it is not",Portuguese
burnt» (Malayan proverb — R. Sha).,Portuguese
DISU DIFWIDI NKOKELA (MASIKA) DIELE BETELA YE KILU.,Portuguese
É uma feliz coincidência o facto de o olho ter sido magoado justamente na,Portuguese
caída da noite.,Portuguese
Diz-se de alguma coisa que acontece concomitantemente com uma outra cuja,Portuguese
presença pode lhe ser favorável.,Portuguese
C'est une heureuse coincidence le fait que I'oeil a été meurtri justement à la,Portuguese
tombé de la nuit.,Portuguese
Ce proverbe se réfêre à toute chose qui arrive concomitamment avec,Portuguese
une autre dont la présence peut lui être favorable.,Portuguese
It is a happy coincidence the fact that the eye was hurt precisely at nightfall.,Portuguese
It is said of some thing that happens concomitantly with another whose presence,Portuguese
can be favourable to the first or to both things.,Portuguese
DIVENGE NKWENO AVO KU VENGE DIOKO MENO NGANI.,Portuguese
O que fez o outro embota os teus dentes se não o fizeres.,Portuguese
Refere-se aos exemplos que são contagiosos.,Portuguese
Ce qua fait un autre agace tes dents si tu ne le fais pas.,Portuguese
C'est le cas de dire que les exemples sont contagieux.,Portuguese
What another fellow did sets your teeth on edge if you don't do it.,Portuguese
Itis the case of saying that examples are contagious.,Portuguese
DYA DYAKI KANSI SISA NGUDI A NSUSU.,Portuguese
Come o ovo mas poupa a galinha,Portuguese
«Não abata a árvore para colher a fruta».,Portuguese
«Viva e deixe viver».,Portuguese
"Mange Voeuf mais laisse la poule,",Portuguese
«Il ne faut pas couper I'arbre pour en cueillir les fruits».,Portuguese
«Vivez et laissez vivre».,Portuguese
"You can eat the egg, but let live the hen.",Portuguese
«Don't cut the tree in order to get the fruit».,Portuguese
«Live and let live».,Portuguese
"DYA KANA KUTUKA MPAKA, MAZOWA ADIDIKO.",Portuguese
"Se a comida originar contenda, é um sinal de que os que a comem são tolos.",Portuguese
"No desfruto de todas as coisas, é necessário ser tolerante, moderado e não egoísta,",Portuguese
sabendo que: «todas as boas coisas encontram-se na natureza».,Portuguese
"Si la nourriture provoque une dispute, c'est que ceux qui en mangent sont des sots.",Portuguese
"Dans la jouissance de toutes les choses, il est nécessaire d'être tolérant, modéré et",Portuguese
non égoiste sachant que: «toutes les bonnes choses se trouvent dans la nature».,Portuguese
"If the meal causes a quarrel, it is a signal that those who eat it are fools.",Portuguese
49,Portuguese
"To enjoy the things of life, it is wise to be tolerant, moderate and not selfish, kno-",Portuguese
wing that: «all good things are in the nature».,Portuguese
DYAKI DIMOSI DYAWOLA DI FWASANGA MAKI MAMENGI.,Portuguese
Um ovo podre contamina muitos ovos frescos.,Portuguese
O mau exemplo é contagioso e estraga muita gente.,Portuguese
"«Anda com os bons, serás um deles. Chega-te aos maus, serás pior do que eles.»",Portuguese
Un oeuf pourri contamine beaucoup d'autres ceufs frais.,Portuguese
Le mauvais exemple est contagieux et gâte beaucoup de gens.,Portuguese
"«Hante les bons, tu seras un d'eux, hante les mauvais, tu seras pire qu'eux.»",Portuguese
One rotten egg spoils many other fresh eggs.,Portuguese
Bad example is contagious and spoils many people.,Portuguese
«A man is known by the company he keeps.»,Portuguese
DYAKI DINA MU NWA DILUTIDI NSUSU INA KUNA SANZI.,Portuguese
Um ovo na boca vale mais do que uma galinha na capoeira.,Portuguese
«Mais vale um pássaro na mão do que dois a voar».,Portuguese
Un oeuf dans la bouche vaut mieux qu'une poule dans le poulailler.,Portuguese
«Un tiens vaut mieux que deux tu I'auras».,Portuguese
An egg in the mouth is better than a hen in the coop.,Portuguese
«A bird in the hand is worthier than two in the bush».,Portuguese
"DYA KUSWAMANGA, MAMBU KA MASWAMANGA KO.",Portuguese
"Pode-se esconder a comida, mas não as notícias.",Portuguese
«As notícias espalham-se rapidamente».,Portuguese
"On peut cacher la nourriture, mais on ne peut pas cacher les nouvelles.",Portuguese
«Les nouvelles se répandent rapidement».,Portuguese
"One can hide the meal, but cannot hide the news.",Portuguese
«News runs like wildfire».,Portuguese
"DYA KU ZANDU, MBALU KU VATA.",Portuguese
"Do que se gasta no mercado, faz-se a conta no regresso à aldeia.",Portuguese
"Depois de cada empreendimento, segue-se um balanço entre as entradas e as saí-",Portuguese
"das e apura-se o saldo que permitirá maximizar o activo se o saldo for positivo, ou",Portuguese
minimizar o passivo se o saldo for negativo.,Portuguese
«Todo prazer paga-se em seu devido tempo».,Portuguese
"Ce qu'on dépense au marché, on en fait le compte en revenant au village.",Portuguese
"Aprês chaque entreprise, on dresse le bilan entre les entrées et les sorties et on en",Portuguese
"dégage le solde qui permettra de maximiser I'actif si le solde est positif, ou de",Portuguese
"minimiser le passif, si le solde est négatif.",Portuguese
«Tout plaisir se paye en son temps».,Portuguese
"Of the expenditures incurred in the market, one must add up the expenses in",Portuguese
return to the village.,Portuguese
so,Portuguese
"After any undertaking, one must strike the balance in order to determine the",Portuguese
"balance which will allow to maximize the assets in the case of a credit balance, or",Portuguese
to minimize the liabilities in the case of a debit balance.,Portuguese
«Every pleasure must be paid in the long run».,Portuguese
"DYA KWAKU FWA DYA MVUMBI, KANSI DYAMBU DIANDI KULENDI",Portuguese
DYO DYA FWA KO YOVO: FWA DYA MVUMBI DYA KWAKU KANSI,Portuguese
DYAMBU DYANDI KULENDI DYO DYA FWA KO.,Portuguese
"Podes herdar os bens de um morto, mas não podes apoderar-se da sua última",Portuguese
vontade.,Portuguese
A última vontade de um morto é sagrada e ninguém pode contrariá-la impune-,Portuguese
mente. «Apoderar-se da última vontade de um morto é tornar-se devedor de uma,Portuguese
"propriedade espiritual alheia, de que não se pode libertar nesta vida.»",Portuguese
«O testamento do morto é o espelho da sua vida» (Provérbio polaco).,Portuguese
Vous pouvez hériter les biens d'un mort mais vous ne pouvez pas vous appro-,Portuguese
"prier de sa volonté ultime,",Portuguese
La volonté ultime d'un mort est sacrée et personne ne peut Impunément. En,Portuguese
"effegt, s'approprier indúment de la volonté ultime d'un mort, c'est se rendre",Portuguese
"redevable d'une propriété spirituelle, dont on ne se libêre jamais dans cette vie.»",Portuguese
«Le testament du mort est le miroir de sa vie» (Proverbe polonais).,Portuguese
"You can inherit the fortune of a dead man, but not his/her last will or testa-",Portuguese
ment.,Portuguese
«To take hold of the will of a dead person is to become debtor of someone's spiri-,Portuguese
"tual property, which cannot be paid back in this life.»",Portuguese
"Someone's last will is a sacred one and no one can, with impunity the master ofit",Portuguese
without being entitled to it.,Portuguese
«The will of the deceased is the mirror of his/her life» (Polash proverb).,Portuguese
"DYA KWAKU, NWA KWAKU, KANSI FULU KYA LEKA IKIBADIDI.",Portuguese
"Yovo: DYA, NWA, KANSI FULU KYE LEKA IKIBADIDI.",Portuguese
"Pode comer, pode beber, mas o lugar onde dormir importa muito.",Portuguese
Este provérbio mostra -que de entre as necessidades fisiológicas primárias como,Portuguese
"comer, beber, etc., o lugar para dormir importa mais.",Portuguese
"«As raposas têm covis, e as aves do céu têm ninhos, mas o filho do homem não",Portuguese
tem por onde reclinar a cabeça.» (Mat. 8:20).,Portuguese
"Vous pouvez manger, vous pouvez boire, mais le lieu oú reposer la tête est le",Portuguese
plus important.,Portuguese
"Ce proverbe démontre la grande importance, bien que relative, du lieu de dormir",Portuguese
"à côté des autres nécessités physiologiques humaines, comme manger, boire, etc.",Portuguese
"«Les renards ont des taniêres, et les oiseaux du ciel ont des nids, mais le fils de",Portuguese
I'homme n'a pas oú reposer sa tête.» (Mat. 8:20).,Portuguese
"You can eat and drink, but the place where you may lay your head is very",Portuguese
important.,Portuguese
This proverb shows the relatively great importance of a shelter compared to other,Portuguese
"human physiclogical needs, like eating, drinking, etc.",Portuguese
51,Portuguese
"«Foxes have holes and birds of the air have nets, but the son of man has no place",Portuguese
to lay his head.» (Mat. 8:20).,Portuguese
"DYA KWA MENE, MAKANI NKOKELA.",Portuguese
"Quem quiser comer de manhã, deve fazer provisão na véspera.",Portuguese
"«O passado prepara o presente, e o presente prepara o futuro.»",Portuguese
"Qui veut manger le matin, doit le prévoir la veille.",Portuguese
«Le passé prépare le présent et le présent prépare le futur.»,Portuguese
"He who wants to eat in the moming, must prepare it the night before.",Portuguese
«The past prepares the present and the present prepares the future».,Portuguese
"DYA LUNDAMA, VOVA DYA VINGA.",Portuguese
Um assunto adiado aguarda de ser debatido mais tarde.,Portuguese
«Um assunto adiado é uma discussão adiada» .,Portuguese
«O que é diferido não é perdido» (Antoine Loisel - citado por M).,Portuguese
Une affaire ajoumnée est une affaire qui attend d'être discutée plus tard.,Portuguese
«Une affaire ajournée est une discussion ajournée».,Portuguese
«Ce qui est différé n'est pas perdu» (Antoine Loisel — cité par Maurice Maloux —,Portuguese
Larousse).,Portuguese
An adjourned case is a case awaiting to be discussed later.,Portuguese
«A matter postponed is a discussion delayed».,Portuguese
«What is differed is not lost» (Antoine Loisel - quoted by M.Maloux — Larousse).,Portuguese
"DYA LUNDA, NZALA LUMVUTU.",Portuguese
"Coma e poupa, a fome volta sempre.",Portuguese
Poupar é a melhor prevenção para o futuro.,Portuguese
"Mangez et économisez, car la faim revient toujours battre la porte.",Portuguese
"Qui mange tout le soir, le lendemain ronge son pain noir.",Portuguese
"Eat and spare, because hunger will come back.",Portuguese
The present settles and secures the future.,Portuguese
"DYA LUNDA TOMA KWATOMA,.",Portuguese
Comer e conservar algo para amanhã é ser previdente.,Portuguese
«Hoje é o pai da amanhã» (V. Delagr.).,Portuguese
"Manger et garder quelque chose pour le lendemain, c'est être prévoyant.",Portuguese
"«Aujourd'hui, c'est le pêre de demain» (V. Delagr.)",Portuguese
To eat and to keep something for tomorrow is far seeing.,Portuguese
«Today is the father of tomorrow» (V. Delagr.).,Portuguese
DYA MBIMBU OSILA VOVO Yovo: DYA NDOFI Yovo SYA NSILU WASILA,Portuguese
VOVO.,Portuguese
Tome a firme determinação de parar e não voltar mais a cometer o que é mau.,Portuguese
É uma obrigação feita a alguém de mudar o seu comportamento uma vez para,Portuguese
sempre.,Portuguese
s2,Portuguese
Prenez la ferme détermination de ne plus pratiquer I'acte qui est préjudiciable.,Portuguese
"C'est une obligation faite à quelqu'un de changer son comportement, et cela une",Portuguese
fois pour toutes.,Portuguese
"Take the firm decision, once for all, not to tum on repeating what is prejudicial.",Portuguese
«It is an obligation made to someone to change his or her behaviour once for all.,Portuguese
"DYAMBU DITANGININWANGWA, MUNTU UYANTIKANGA DYO.",Portuguese
Um assunto que se imita começa sempre por um iniciador.,Portuguese
"«Há sempre um iniciador de uma coisa, pois nada deriva de nada».",Portuguese
Un fait qu'on imite commence toujours par un initiateur.,Portuguese
"«Il y a toujours un initiateur pour chaque chose, car rien ne vient de rien».",Portuguese
A fact which is imitated is always begun by an initiator.,Portuguese
"«There is always an initiator of anything, because nothing comes from nothing»",Portuguese
DYAMBU DYAMBOTE DILENDA KITUKA SE DYA MBI EADYA MBI,Portuguese
DILENDA KITUKA SE DYA DYA MBOTE.,Portuguese
"Pelo seu uso, um bom assunto pode tornar-se mau, e um mau assunto pode",Portuguese
tornar-se bom.,Portuguese
"A maneira de tratar os problemas pode transformar uma boa causa numa má, e",Portuguese
uma má causa numa boa.,Portuguese
"«A causa mais santa muda-se em uma ímpia ou execrável, quando se usa crime",Portuguese
para sustentá-la.»,Portuguese
"Par son usage, une bonne chose peut devenir mauvaise, et une mauvaise peut",Portuguese
devenir bonne.,Portuguese
La maniêre de traiter les problêmes peut transformer une bonne cause en une,Portuguese
"mauvaise, et une mauvaise cause en une bonne.",Portuguese
«La cause la plus sainte peut se changer en une cause impie ou abominable si,Portuguese
Ion utilise le crime pour la soutenir.»,Portuguese
"By its use, a good thing may become bad and a bad one may become good.",Portuguese
"The way of solving problems can change a good cause into a bad one, and a bad",Portuguese
cause into a good one.,Portuguese
«The most sacred thing can turn into an impious or execrable one if crime is used,Portuguese
to sustain it.»,Portuguese
DYAMBU DyAMBOTE KU MFOKO YOVO: NKUNGA MBOTE KU MFOKO.,Portuguese
Tudo é bom quando acaba em bem (Shakespeare).,Portuguese
"«Se o mais difícil é começar, o mais importante é acabar bem.»",Portuguese
Tout est bien qui finit bien (Shakespeare).,Portuguese
"«S'iln y'a que le premier pas qui coúte, cependant c'est la fin qui couronne l'oeuvre».",Portuguese
AJY s well that ends well (Shakespeare).,Portuguese
"«If the beginning is important, more important still is the end, which crowns any",Portuguese
work.»,Portuguese
53,Portuguese
DYAMBU DYA MEWANGA ZA NDUNDU YE MBAKA.,Portuguese
"É um caso intricado, devido à influência enigmática do albino e do anão, |",Portuguese
ambos misteriosos pela sua natureza.,Portuguese
Este provérbio é utilizado por quem se depara com uma situação insóluta ou,Portuguese
enigmática que merece ser tratada com muita cautela.,Portuguese
"C'est un cas malaisé, dú à influence énigmatique de I'albinos e du nain, mys-",Portuguese
térieux tous les deux de par leur nature.,Portuguese
Ce proverbe est utilisé quand on se trouve en présence d'une situation insolite ou,Portuguese
"énigmatique, qui mérite d'être traitée avec beaucoup de ménagement.",Portuguese
"It is an intricate case, owed to the enigmatic influence of the albinos and the",Portuguese
"dwarf, both mysterious by their nature.",Portuguese
This saying is used when unusual complications arise from a situation which,Portuguese
seems very enigmatic and deserve to be dealt cautiously with.,Portuguese
"DYAMBU DYAMPA KADINANGANGA KO, DYA NKULU DINANGANGA.",Portuguese
"A novidade de uma coisa não dura, só a sua antiguidade é que dura.",Portuguese
"Este provérbio significa que o que parece novo hoje perderá, já amanhã, o carác-",Portuguese
ter de sua novidade e se tornará antigo com o tempo.,Portuguese
«Não há um prodígio que dura mais de três dias.»,Portuguese
"La nouveauté d'une chose ne dure pas, c'est seulement le caractêre de son",Portuguese
ancienneté qui dure.,Portuguese
Ce proverbe signifie que ce qui paraít nouveau aujourd'hui va perdre déjà à par-,Portuguese
tir de demain son originalité ou le cachet de sa nouveauté pour commencer à,Portuguese
devenir ancien avec le temps.,Portuguese
«ll n'y a'pas de prodige qui dure plus de trois jours.»,Portuguese
"The novelty of anything does not last, only its character of becoming old lasts.",Portuguese
This saying means that what seems new today will loose from tomorrow on its,Portuguese
"originality or its caracter of newness, and begin to become old with the time.",Portuguese
«No wonder lasts more than three days.»,Portuguese
"DYAMBU DYA MPITISA, NDEMBI ZEKOLA.",Portuguese
Uma primeira exigência posta na resolução de um problema é sempre difícil a,Portuguese
contornar.,Portuguese
O provérbio indica que a falta de cumprimento dos compromissos acordados,Portuguese
numa primeira discussão dificulta a solução do problema a resolver.,Portuguese
"«Uma coisa é prometer, mas outra coisa é cumprir».",Portuguese
Une premiêre exigence posée pour la solution d'un problême est toujours diffi-,Portuguese
cile à contoumer.,Portuguese
Le proverbe indique que le manque d'exécution des engagements pris dans une,Portuguese
premiêre discussion rend difficile la solution du problême à résoudre.,Portuguese
«Promettre et tenir les engagements sont deux choses différentes».,Portuguese
A first obligation set down for the solution of a problem is always difficult to,Portuguese
be overcome.,Portuguese
This proverb means that the lack of execution of the compromises agreed on in a,Portuguese
first discussion makes difficult to solve the problem.,Portuguese
«To promise and to do are different two things».,Portuguese
54,Portuguese
DYAMBU DYA NKENTO YE YAKALA KADIKOTWANGWA KO. KANA,Portuguese
KOTA DYO SIDI YE NSONI.,Portuguese
"Num assunto entre mulher e marido não te metas, pois se te entremeteres, fica-",Portuguese
rás envergonhado.,Portuguese
"«Entre marido e mulher, só Deus é juiz» (Prov. Russo).",Portuguese
"«Brigas de namorados, amores renovados.»",Portuguese
"Entre la femme et le mari il ne faut pas vous entremettre, sinon vous rougirez de",Portuguese
honte.,Portuguese
"«Entre I'arbre et I'écorce, il ne faut pas mettre le doigt,» car «les querelles d'amants",Portuguese
sont un renouvellement d'amour.»,Portuguese
"«Entre le mari et la femme, seulement Dieu est juge» (proverbe russe).",Portuguese
"Do not interfere in the matter between husband and wife, otherwise you will",Portuguese
be ashamed.,Portuguese
"Between husband and wife, only God is judge» (Russian prov.).",Portuguese
«Quarrels of lovers are the revival of love.»,Portuguese
DYAMBU DYANKULU DYAMPA DIKUMPFUTUMUNANGA.,Portuguese
Um assunto antigo pode ser ressuscitado por um novo.,Portuguese
Uma nova contenda pode ressuscitar uma antiga.,Portuguese
"«Por mais enterrado que pareça um passado, basta uma pouca coisa para o res-",Portuguese
suscitar.» (Edouard Estaunié),Portuguese
Une affaire ancienne peut être ressuscitée par une nouvelle.,Portuguese
Une nouvelle querelle peut ressusciter une ancienne.,Portuguese
"«Si bien enseveli que paraisse un passé, il suffit de peu de choses pour le ressusci-",Portuguese
ter.» (Edouard Estaumé).,Portuguese
An old situation may be revived by a new one.,Portuguese
A new quarrel may revive an old one.,Portuguese
"«However well buried may seem to be a past, a small thing is enough to revive",Portuguese
it.» (Edouard Estaumé).,Portuguese
"DYAMBU DYAVITA DYETO, DYASUKININA DYETO.",Portuguese
"Um assunto que antecede na ordem do dia é nosso, o que fica em última análi-",Portuguese
se é também nosso.,Portuguese
Usa-se este provérbio para afirmar a importância de um assunto esquecido na,Portuguese
ordem de dia e conserva ainda a sua actualidade pelo que deve ser tratado em,Portuguese
última análise.,Portuguese
"Un problême qui précêde dans I'ordre des priorités est nôtre, celui qui vient en",Portuguese
derniêre position nous concerne aussi.,Portuguese
Ce proverbe est utilisé pour affirmer importance d'un problême qui aurait été oublié,Portuguese
"et qui doit être traité en derniêre analyse sans perdre, pour autant, de son actualité.",Portuguese
"A matter preceding in the order of the day of the matters to deal with, is our",Portuguese
"business, that which is the last one in the same order, is also our business.",Portuguese
This saying is used when a matter which was forgotten is remembered and must,Portuguese
be dealt with as «the last but not the least».,Portuguese
55,Portuguese
"DYAMBU IDINA MU KULU, KALA MU KOKO NGA NSASUMWENE DYO.",Portuguese
"O assunto agarrou-me pelas pernas, se fosse pelos braços, eu o teria sacudido.",Portuguese
O provérbio exprime a impossibilidade de alguém de rejeitar a responsabilidade,Portuguese
"de um assunto que lhe diz respeito, embora constrangido pela falta dos meios",Portuguese
necessários para o efeito.,Portuguese
"Laffaire m'a saisi aux jambes, si c'était aux bras, j'aurais pu la secouer,",Portuguese
Ce proverbe exprime I'impossibilité de quelgu'un de décliner la responsabilité,Portuguese
"d'un problême. qui le concerne, bien que confronté par le manque des moyens",Portuguese
nécessaires pour y faire face.,Portuguese
"The problem seized me by the legs, if it were by the arms, I would get rid ofit.",Portuguese
This saying expresses the impossibility of someone to discard the responsibility of,Portuguese
"a matter related to him, even though he is facing a lack of the necessary means to",Portuguese
enable him to do so. ',Portuguese
"DYAMBU KADILOSWANGWA KO. WALOSA DYO MU MAZA,",Portuguese
"KADIKUKULA KO. WALOSA DYO VA TIYA, KA DIVYA KO Yovo:",Portuguese
"DYAMBU DA DILOZWANGWA KO, WALOZA DYO MU MAZA,",Portuguese
KADIKUKULA KO. WALOZA DYO VA TIYA KA DIVYA KO.,Portuguese
"Um problema não pode ser deitado fora. Se atirá-lo num rio, não será levado",Portuguese
"pela corrente de água, e se atirá-lo no fogo, não será queimado.",Portuguese
"Só debatendo um problema que se pode encontrar a sua devida solução, mais não",Portuguese
contornando-lo.,Portuguese
"On ne peut pas jeter un problême. Si on le jette dans I'eau, il ne coulera pas,",Portuguese
"ou au feu, il ne brúlera pas.",Portuguese
Ce n'est qu'en discutant un problême qu'on trouve sa vraie solution mais pas en,Portuguese
le contoumant.,Portuguese
You cannot get rid of a problem without solving it. If you throw it into the,Portuguese
"river it will not flow down, or if you throw it into the fire, it will not get burnt",Portuguese
out.,Portuguese
"Only by discussing a problem that you can find its solution, but not going around it.",Portuguese
"DYAMBU KANA YAMBULA DYO, DIYAMBWELE, KANA LANDA DYO",Portuguese
DILENDE.,Portuguese
"Se te desinteressares de um assunto, o assunto desinteressar-se-á também de ti.",Portuguese
Os problemas assumem apenas a importância que nós próprios lhes atribuirmos.,Portuguese
"Si vous vous désintéressez d'une affaire, Vaffaire se désintéressera aussi de vous.",Portuguese
Les problêmes n'ont de I'importance que celle que vous leur attribuez.,Portuguese
"If you disregard a problem, the problem will also ignore you.",Portuguese
Problems only have the importance that we attribute to them.,Portuguese
"DYAMBU NDEKO, MBIZI NKONDA.",Portuguese
"Para tratar um assunto, é preciso ter cautela e habilidade, para caçar um ani-",Portuguese
"mal, é preciso estar alerta.",Portuguese
O provérbio mostra que o sucesso de um assunto depende da maneira como é,Portuguese
"tratado. Como a precipitação pode prejudicar a caça, de igual modo, a falta de",Portuguese
56,Portuguese
"ordem e de habilidade pode comprometer o resultado de uma questão que, à pri-",Portuguese
"meira vista, pode parecer oportuna.",Portuguese
"Pour traiter une affaire, il faut de !'ordre et de Fentendement, et pour chasser",Portuguese
"un animal, il faut de la prudence et de Vagilité.",Portuguese
Le proverbe monire que le succês d'une affaire dépend beaucoup de la maniêre,Portuguese
"dont elle est traitée. comme la précipitation peut être préjudiciable à la chasse, de",Portuguese
"la même maniêre, le manque d'ordre et de tact peut compromettre une afíaire",Portuguese
"qui, de prime abord, peut paraitre opportune.",Portuguese
"To deal with a matter, one needs order and tactfulness, as to hunt a game, you",Portuguese
need alertness and watchfulness.,Portuguese
This saying shows that the success of any matter depends on the way of dealing,Portuguese
"with it. As precipitation is incompatible of hunting, also the lack of order and tac-",Portuguese
tfulness can compromise an important business which may be opportune at first,Portuguese
sight.,Portuguese
"DYA MU LUNGILA, KA DYA MU YUKUTA KO.",Portuguese
O mais importante é que a comida chegue para todos e não que todos estejam,Portuguese
repletos. -,Portuguese
"Numa manifestação de óbito, o mais importante é que a comida oferecida aos",Portuguese
convidados chegue para todos.,Portuguese
«Vale mais pouco do que nada» (Libanius).,Portuguese
Le plus important est que la nourriture suffise à tous et non que tous en soient,Portuguese
rassasiés.,Portuguese
"Dans une manifestation funêbre, le plus important est que la nourriture offerte",Portuguese
aux invités leur suífise à tous.,Portuguese
«Mieux vaut peu que rien.» (Libanius).,Portuguese
The most important thing is that the meal be enough for all and not all be,Portuguese
replete.,Portuguese
In a burial ceremony the most important is that the food served for the guests be,Portuguese
enough to them all.,Portuguese
«Fewer is better than nothing» (Libanius).,Portuguese
"E DYANTETE SUSA KYA DEZO, DYA ZOLE VILAKANA, DYA TATU",Portuguese
LUKANU.,Portuguese
"Uma ofense pode ser cometida por três vezes: uma primeira vez por acidente,",Portuguese
"uma segunda por esquecimento ou engano, e uma terceira por pura intenção.",Portuguese
«Uma ofensa não pode ser cometida mais de duas vezes sob o mesmo pretexto de,Portuguese
acidente ou de engano».,Portuguese
Uma moça engravida-se pela primeira vez pela segunda vez é por sua própria,Portuguese
vontade.,Portuguese
"Une offense peut être commise pour trois raisons: une premiêre fois, par acci-",Portuguese
"dent, une seconde fois, par oubli ou erreur, et une troisiême fois par pure",Portuguese
intention.,Portuguese
"Sans doute, une offense ne peut pas être commise plus de deux fois sous le même",Portuguese
prétexte d'accident ou d'oubli.,Portuguese
57,Portuguese
"Une jeune fille se laisse engrosser pour la premiêre fois, cela peut être par erreur",Portuguese
"ou par ignorance, pour la seconde fois, c'est par sa propre volonté.",Portuguese
"An offence may be caused under three reasons: once by accident, twice by",Portuguese
"error, the third time is likely by intention.",Portuguese
"Definitely, an offence cannot be committed more than once under the same pre-",Portuguese
text of an accident or of error.,Portuguese
"A young girl gets pregnant for the first time may be by ignorance or error, but for",Portuguese
the second time it is because of her own will.,Portuguese
"DYANGA KYUSU, WAU DIDI NKANGANZINZI.",Portuguese
"De todos os tipos de salalés que já comeste, este último salalé peçonhento será",Portuguese
o teu golpe de misericórdia.,Portuguese
O provérbio refere-se a um mal pior de entre todos os outros males que alguém já,Portuguese
enfrentou.,Portuguese
"De tous les types de termites que vous avez mangés, ce dernier type de termi-",Portuguese
tes vénéneux será votre coup de grãce.,Portuguese
Le proverbe se réfere à une situation pire de toutes les premiêres que quelqu'un,Portuguese
ait déjà affrontées. .,Portuguese
"After having eaten of many kinds of termites so far, y ou will be done now",Portuguese
with these last venomous ones.,Portuguese
This saying is referring to a worst situation among many others that someone has,Portuguese
so far endured.,Portuguese
"DYA TINI, FUTA LUSILA.",Portuguese
"Tu recebeste uma parte de uma coisa, mas pagarás a totalidade.",Portuguese
"Quem danifica uma parte de um bem, restaurará todo o bem.",Portuguese
"«Quem parte velho, paga novo».",Portuguese
"Tu as reçu une partie d'une chose, tu en payeras la totalité.",Portuguese
"Celui qui a endommagé une partie d'un bien, doit dédommager le propriétaire de",Portuguese
tout le bien.,Portuguese
«Qui casse les verres les paye».,Portuguese
"You received a part of a thing, you will pay the whole thing.",Portuguese
"He who damages a part of an asset, will restore the whole thing.",Portuguese
«Who breaks the glasses must pay them all».,Portuguese
"DYA VOVWA KOLO, DIMBU NSI ZAMESO.",Portuguese
"O que já foi dito, basta uma piscadela para ser relembrado.",Portuguese
O provérbio quer dizer que um simples gesto ou uma olhadela pode fazer lembrar,Portuguese
"um acontecimento anterior, até mesmo uma combinação secreta.",Portuguese
D suffit d'un clin d'ceil pour se rappeler quelque chose déjã dit.,Portuguese
Le proverbe veut dire qu'un simple regard indirect peut rappeler un fait,Portuguese
passé voire même une entente secrête.,Portuguese
A wink is sufficient to remind something already said.,Portuguese
This saying means that a single look may remember a past agreement or even a,Portuguese
secret understanding.,Portuguese
58,Portuguese
"DYA VUNDA, VOVA VUNDA, SALA VUNDA.",Portuguese
"Comer precisa de pausa, falar e trabalhar precisam também de pausa.",Portuguese
"Para tudo que é grande e bom na natureza, a sabedoria recomenda: moderação,",Portuguese
moderação e ainda moderação.,Portuguese
"Com efeito, mesmo Deus, na sua omnipotência, omnisciência e omnipresença,",Portuguese
"criou os céus e a terra e tudo que neles está, em seis dias, cada um precedido e",Portuguese
"seguido por uma pausa de «uma tarde e de uma manhã» e no sétimo dia, Deus",Portuguese
"descansou de toda a sua obra, segundo Gén. 1:1-31, 2:1-3.",Portuguese
"Consequentemente, é esta sequência de pausas que se repercuta maravilhosa-",Portuguese
mente em toda a natureza em perpétua criação e movimento contínuo no,Portuguese
"mundo, que deve nos servir de guia em todas as nossas diferentes actividades .",Portuguese
"Pour manger, il faut une pause, pour parler il faut une pause et pour travailler,",Portuguese
il faut aussi une pause.,Portuguese
"Pour tout ce qui est grand et bon dans la nature, la sagesse recommande: modé-",Portuguese
"ration, modération et encore modération.",Portuguese
"En effet, même Dieu, dans son omnipotence, omniscience et omniprésence, créa",Portuguese
les cieux et la terre par la parole en six jours précédés et suivis chacun d'une,Portuguese
"pause de «un soir et un matin», et le septiême jour, Dieu se reposa de toute son",Portuguese
"ceuvre, selon Gén. 1:1-31, 2:1-3. .",Portuguese
"C'est, par conséquent, cette séquence de pauses qui se répercute dans toute la",Portuguese
"nature en perpétuelle création et mouvement dans le monde, qui doit nous servir",Portuguese
de guide dans nos différentes activités.,Portuguese
